(-1.32151e-06,7.70924e-07)
(2.37572e-06,4.09233e-06)
(8.50342e-06,1.55263e-06)
(3.0129e-05,-0.000164965)
(1.17413e-07,9.88495e-08)
(1.5172e-06,-1.8021e-06)
(3.37805e-08,5.63792e-05)
(0.000275783,9.05301e-07)
(-1.19432e-06,6.83722e-07)
(2.30845e-06,4.04869e-06)
(7.55005e-06,1.51522e-06)
(3.27394e-05,-0.000163102)
(1.00893e-07,8.94537e-08)
(1.54354e-06,-1.74092e-06)
(2.59761e-08,5.16861e-05)
(0.000273221,7.62509e-07)
(-1.09295e-06,6.15627e-07)
(2.25257e-06,4.01285e-06)
(6.80461e-06,1.47212e-06)
(3.49456e-05,-0.000161506)
(8.83322e-08,8.18696e-08)
(1.56526e-06,-1.6888e-06)
(1.97624e-08,4.72135e-05)
(0.000270719,6.37614e-07)
(-9.96582e-07,5.52112e-07)
(2.19745e-06,3.97795e-06)
(6.10825e-06,1.41956e-06)
(3.7162e-05,-0.000159887)
(7.69373e-08,7.46077e-08)
(1.58655e-06,-1.63609e-06)
(1.43533e-08,4.24688e-05)
(0.000267979,5.17097e-07)
(-8.94655e-07,4.86302e-07)
(2.1365e-06,3.93986e-06)
(5.38573e-06,1.35133e-06)
(3.96573e-05,-0.000158041)
(6.54759e-08,6.68727e-08)
(1.60988e-06,-1.57624e-06)
(1.05749e-08,3.83821e-05)
(0.000265535,4.23218e-07)
(-8.07092e-07,4.30955e-07)
(2.08154e-06,3.90592e-06)
(4.77718e-06,1.28186e-06)
(4.1949e-05,-0.000156323)
(5.61339e-08,6.01889e-08)
(1.63065e-06,-1.52079e-06)
(7.22823e-09,3.38339e-05)
(0.000262707,3.29645e-07)
(-7.09979e-07,3.70952e-07)
(2.01725e-06,3.86684e-06)
(4.11657e-06,1.19252e-06)
(4.46844e-05,-0.000154244)
(4.63503e-08,5.27473e-08)
(1.65463e-06,-1.45396e-06)
(5.1551e-09,3.02466e-05)
(0.000260378,2.63961e-07)
(-6.33587e-07,3.24844e-07)
(1.9636e-06,3.83465e-06)
(3.60815e-06,1.11264e-06)
(4.70115e-05,-0.000152448)
(3.91018e-08,4.68789e-08)
(1.67427e-06,-1.39651e-06)
(3.25166e-09,2.59596e-05)
(0.000257446,1.94908e-07)
(-5.42576e-07,2.71269e-07)
(1.89521e-06,3.79422e-06)
(3.01659e-06,1.0058e-06)
(5.0038e-05,-0.000150071)
(3.10091e-08,3.98788e-08)
(1.69872e-06,-1.32089e-06)
(2.2359e-09,2.2926e-05)
(0.000255256,1.52289e-07)
(-4.78366e-07,2.34437e-07)
(1.84327e-06,3.76394e-06)
(2.60927e-06,9.22264e-07)
(5.23817e-05,-0.000148196)
(2.56809e-08,3.49459e-08)
(1.71673e-06,-1.26159e-06)
(1.18869e-09,1.85886e-05)
(0.000251893,1.00392e-07)
(-3.86839e-07,1.8347e-07)
(1.76234e-06,3.71766e-06)
(2.0448e-06,7.90606e-07)
(5.61186e-05,-0.000145142)
(1.86731e-08,2.79348e-08)
(1.74373e-06,-1.1656e-06)
(7.18241e-10,1.57251e-05)
(0.000249477,7.19845e-08)
(-3.26614e-07,1.51029e-07)
(1.70307e-06,3.68438e-06)
(1.6849e-06,6.95185e-07)
(5.89181e-05,-0.000142797)
(1.44723e-08,2.33483e-08)
(1.76243e-06,-1.09243e-06)
(4.68604e-10,1.36455e-05)
(0.00024759,5.42863e-08)
(-2.82988e-07,1.2814e-07)
(1.65609e-06,3.65837e-06)
(1.43065e-06,6.21296e-07)
(6.11764e-05,-0.000140869)
(1.1652e-08,2.00464e-08)
(1.77651e-06,-1.0326e-06)
(2.76457e-10,1.14511e-05)
(0.000245438,3.82959e-08)
(-2.37061e-07,1.04661e-07)
(1.60179e-06,3.62882e-06)
(1.16956e-06,5.38798e-07)
(6.38288e-05,-0.000138552)
(8.90343e-09,1.65965e-08)
(1.79176e-06,-9.61214e-07)
(1.58242e-10,9.51291e-06)
(0.000243364,2.64735e-08)
(-1.96599e-07,8.45652e-08)
(1.5484e-06,3.60025e-06)
(9.45803e-07,4.61723e-07)
(6.64824e-05,-0.000136184)
(6.68701e-09,1.35864e-08)
(1.80562e-06,-8.88696e-07)
(6.76336e-11,7.17131e-06)
(0.00024053,1.50782e-08)
(-1.47848e-07,6.11998e-08)
(1.474e-06,3.56121e-06)
(6.85286e-07,3.62734e-07)
(7.025e-05,-0.000132718)
(4.30291e-09,1.00089e-08)
(1.82259e-06,-7.83548e-07)
(3.41982e-11,5.71637e-06)
(0.000238506,9.59582e-09)
(-1.17645e-07,4.72707e-08)
(1.41965e-06,3.53336e-06)
(5.29762e-07,2.97576e-07)
(7.30544e-05,-0.000130056)
(3.00513e-09,7.82957e-09)
(1.83298e-06,-7.0353e-07)
(1.61825e-11,4.45696e-06)
(0.000236505,5.84253e-09)
(-9.15651e-08,3.56461e-08)
(1.36478e-06,3.50586e-06)
(3.9982e-07,2.38577e-07)
(7.59286e-05,-0.000127245)
(2.01238e-09,5.97851e-09)
(1.84144e-06,-6.19834e-07)
(4.28313e-12,2.864e-06)
(0.000233418,2.41835e-09)
(-5.86759e-08,2.16463e-08)
(1.27765e-06,3.46334e-06)
(2.43109e-07,1.59872e-07)
(8.05689e-05,-0.000122517)
(9.62017e-10,3.70092e-09)
(1.84992e-06,-4.80867e-07)
(1.70799e-12,2.10917e-06)
(0.000231576,1.31342e-09)
(-4.31381e-08,1.53584e-08)
(1.22401e-06,3.43799e-06)
(1.72618e-07,1.20643e-07)
(8.34689e-05,-0.000119429)
(5.61452e-10,2.65601e-09)
(1.85155e-06,-3.91397e-07)
(4.95534e-13,1.39714e-06)
(0.000229405,5.77275e-10)
(-2.8517e-08,9.69736e-09)
(1.15897e-06,3.40819e-06)
(1.09089e-07,8.22017e-08)
(8.70242e-05,-0.000115489)
(2.56211e-10,1.69955e-09)
(1.84921e-06,-2.78773e-07)
(1.13799e-13,8.56115e-07)
(0.000227203,2.17118e-10)
(-1.74378e-08,5.62972e-09)
(1.09055e-06,3.37794e-06)
(6.33878e-08,5.18039e-08)
(9.07961e-05,-0.000111099)
(8.44461e-11,1.00002e-09)
(1.84079e-06,-1.55445e-07)
(1.74794e-14,4.58793e-07)
(0.000224867,6.24645e-11)
(-9.32366e-09,2.82799e-09)
(1.01485e-06,3.34588e-06)
(3.18718e-08,2.85815e-08)
(9.49912e-05,-0.000105926)
(3.69553e-12,5.09463e-10)
(1.82308e-06,-1.32243e-08)
(2.68277e-15,2.45781e-07)
(0.000222939,1.79522e-11)
(-4.98534e-09,1.42587e-09)
(9.49409e-07,3.31948e-06)
(1.60823e-08,1.56767e-08)
(9.86184e-05,-0.00010117)
(-1.65184e-11,2.59834e-10)
(1.79947e-06,1.14398e-07)
(3.09538e-14,5.54968e-07)
(0.000225531,9.13508e-11)
(-1.12853e-08,3.48733e-09)
(1.03674e-06,3.35497e-06)
(3.92917e-08,3.42894e-08)
(9.37769e-05,-0.000107458)
(1.88024e-11,6.25749e-10)
(1.82919e-06,-5.49634e-08)
(1.40629e-13,9.18622e-07)
(0.000227498,2.49927e-10)
(-1.87163e-08,6.0868e-09)
(1.09987e-06,3.38199e-06)
(6.85257e-08,5.53796e-08)
(9.02812e-05,-0.000111712)
(1.01071e-10,1.07927e-09)
(1.84233e-06,-1.72529e-07)
(5.87845e-13,1.47889e-06)
(0.000229686,6.46666e-10)
(-3.01937e-08,1.03315e-08)
(1.16751e-06,3.41206e-06)
(1.16209e-07,8.66973e-08)
(8.65555e-05,-0.000116019)
(2.87109e-10,1.80759e-09)
(1.84982e-06,-2.93817e-07)
(4.15165e-12,2.83444e-06)
(0.000233352,2.36882e-09)
(-5.80677e-08,2.13957e-08)
(1.27575e-06,3.46243e-06)
(2.40295e-07,1.5836e-07)
(8.06711e-05,-0.00012241)
(9.45044e-10,3.65958e-09)
(1.85002e-06,-4.77747e-07)
(4.40125e-11,6.21666e-06)
(0.000239231,1.13426e-08)
(-1.28022e-07,5.20038e-08)
(1.43925e-06,3.54334e-06)
(5.82629e-07,3.20323e-07)
(7.20378e-05,-0.000131028)
(3.43415e-09,8.57451e-09)
(1.82943e-06,-7.327e-07)
(2.14971e-10,1.05327e-05)
(0.000244477,3.24247e-08)
(-2.17874e-07,9.50587e-08)
(1.57723e-06,3.6156e-06)
(1.06267e-06,5.02785e-07)
(6.50443e-05,-0.000137475)
(7.82725e-09,1.51652e-08)
(1.79831e-06,-9.28164e-07)
(6.70731e-10,1.53716e-05)
(0.000249165,6.88023e-08)
(-3.19196e-07,1.47099e-07)
(1.69536e-06,3.68009e-06)
(1.64121e-06,6.82892e-07)
(5.92869e-05,-0.000142485)
(1.39788e-08,2.27851e-08)
(1.76479e-06,-1.08271e-06)
(1.7722e-09,2.12242e-05)
(0.000253972,1.30655e-07)
(-4.42405e-07,2.14187e-07)
(1.81257e-06,3.74626e-06)
(2.38514e-06,8.72369e-07)
(5.37871e-05,-0.000147057)
(2.28415e-08,3.21861e-08)
(1.72714e-06,-1.2257e-06)
(4.14529e-09,2.81376e-05)
(0.000258957,2.28694e-07)
(-5.88764e-07,2.98264e-07)
(1.93054e-06,3.81496e-06)
(3.31479e-06,1.06166e-06)
(4.84641e-05,-0.000151314)
(3.50387e-08,4.34305e-08)
(1.68617e-06,-1.36036e-06)
(8.66375e-09,3.59273e-05)
(0.000264026,3.71297e-07)
(-7.54661e-07,3.98374e-07)
(2.04734e-06,3.88508e-06)
(4.41854e-06,1.23526e-06)
(4.33979e-05,-0.000155227)
(5.07755e-08,5.61752e-08)
(1.64348e-06,-1.4855e-06)
(1.67509e-08,4.46983e-05)
(0.000269278,5.72185e-07)
(-9.42504e-07,5.17016e-07)
(2.16548e-06,3.9579e-06)
(5.72306e-06,1.38501e-06)
(3.84647e-05,-0.000158926)
(7.07793e-08,7.05104e-08)
(1.59882e-06,-1.60491e-06)
(3.00886e-08,5.42624e-05)
(0.000274635,8.39397e-07)
(-1.14856e-06,6.52821e-07)
(2.28343e-06,4.03255e-06)
(7.2121e-06,1.49733e-06)
(3.37207e-05,-0.000162392)
(9.51436e-08,8.60312e-08)
(1.55326e-06,-1.71776e-06)
(5.09611e-08,6.45913e-05)
(0.000280121,1.1838e-06)
(-1.37248e-06,8.06398e-07)
(2.40204e-06,4.10965e-06)
(8.89074e-06,1.56245e-06)
(2.91249e-05,-0.000165678)
(1.24281e-07,1.02587e-07)
(1.5069e-06,-1.82555e-06)
(8.23157e-08,7.56816e-05)
(0.000285759,1.61722e-06)
(-1.61433e-06,9.78618e-07)
(2.52186e-06,4.18946e-06)
(1.07679e-05,1.57078e-06)
(2.46398e-05,-0.000168821)
(1.58646e-07,1.2002e-07)
(1.45967e-06,-1.92941e-06)
(1.2736e-07,8.74092e-05)
(0.000291515,2.14636e-06)
(-1.87175e-06,1.16857e-06)
(2.64254e-06,4.27195e-06)
(1.28321e-05,1.51292e-06)
(2.02767e-05,-0.000171829)
(1.98331e-07,1.37986e-07)
(1.41227e-06,-2.02984e-06)
(1.89868e-07,9.97086e-05)
(0.000297383,2.77834e-06)
(-2.14351e-06,1.37599e-06)
(2.76406e-06,4.35713e-06)
(1.50797e-05,1.38087e-06)
(1.60243e-05,-0.000174723)
(2.43579e-07,1.56255e-07)
(1.36436e-06,-2.12676e-06)
(2.67362e-07,0.000111607)
(0.000302929,3.4636e-06)
(-2.40804e-06,1.58426e-06)
(2.87779e-06,4.43871e-06)
(1.733e-05,1.1852e-06)
(1.21593e-05,-0.000177318)
(2.90769e-07,1.73266e-07)
(1.31955e-06,-2.21431e-06)
(6.72014e-06,0.000319813)
(0.000392689,2.59899e-05)
(-7.29726e-06,6.33481e-06)
(4.69601e-06,6.01233e-06)
(6.744e-05,-1.28942e-05)
(-3.98156e-05,-0.000211046)
(1.66476e-06,3.01221e-07)
(6.13146e-07,-3.38012e-06)
(6.23795e-06,0.000312225)
(0.000389509,2.48578e-05)
(-7.1103e-06,6.12517e-06)
(4.62984e-06,5.94575e-06)
(6.52679e-05,-1.20089e-05)
(-3.81306e-05,-0.00020995)
(1.59523e-06,3.04275e-07)
(6.38799e-07,-3.34156e-06)
(5.7794e-06,0.000304619)
(0.000386321,2.37442e-05)
(-6.92371e-06,5.91806e-06)
(4.56384e-06,5.88008e-06)
(6.31195e-05,-1.11528e-05)
(-3.64389e-05,-0.000208854)
(1.52722e-06,3.0659e-07)
(6.64394e-07,-3.30301e-06)
(5.55899e-06,0.000300818)
(0.000384725,2.31954e-05)
(-6.83126e-06,5.81605e-06)
(4.5309e-06,5.84762e-06)
(6.20535e-05,-1.07356e-05)
(-3.55903e-05,-0.000208305)
(1.49376e-06,3.0747e-07)
(6.77166e-07,-3.2837e-06)
(5.3442e-06,0.000297008)
(0.000383128,2.2651e-05)
(-6.7374e-06,5.71341e-06)
(4.49807e-06,5.81536e-06)
(6.09952e-05,-1.03259e-05)
(-3.47402e-05,-0.000207758)
(1.46074e-06,3.08184e-07)
(6.89926e-07,-3.26441e-06)
(5.13526e-06,0.000293205)
(0.000381527,2.21126e-05)
(-6.64468e-06,5.61228e-06)
(4.46512e-06,5.7832e-06)
(5.99406e-05,-9.92317e-06)
(-3.38872e-05,-0.000207205)
(1.42802e-06,3.08705e-07)
(7.02652e-07,-3.245e-06)
(4.93184e-06,0.000289395)
(0.000379926,2.15789e-05)
(-6.55198e-06,5.51174e-06)
(4.43192e-06,5.75091e-06)
(5.8894e-05,-9.52801e-06)
(-3.30313e-05,-0.000206644)
(1.39574e-06,3.09063e-07)
(7.15339e-07,-3.22548e-06)
(4.73402e-06,0.000285586)
(0.000378329,2.10507e-05)
(-6.45942e-06,5.41187e-06)
(4.39937e-06,5.71956e-06)
(5.78537e-05,-9.14017e-06)
(-3.21762e-05,-0.000206101)
(1.36382e-06,3.09248e-07)
(7.28073e-07,-3.20622e-06)
(4.54175e-06,0.000281779)
(0.000376723,2.05283e-05)
(-6.36699e-06,5.31266e-06)
(4.36657e-06,5.68808e-06)
(5.68195e-05,-8.75958e-06)
(-3.13173e-05,-0.000205546)
(1.33229e-06,3.09262e-07)
(7.40755e-07,-3.18677e-06)
(4.35481e-06,0.000277967)
(0.000375123,2.00109e-05)
(-6.27492e-06,5.21432e-06)
(4.33383e-06,5.65685e-06)
(5.57939e-05,-8.38661e-06)
(-3.04566e-05,-0.000204992)
(1.30114e-06,3.09111e-07)
(7.53425e-07,-3.16731e-06)
(4.17329e-06,0.00027416)
(0.000373518,1.94996e-05)
(-6.18274e-06,5.11644e-06)
(4.30107e-06,5.62576e-06)
(5.47719e-05,-8.0205e-06)
(-2.95935e-05,-0.000204435)
(1.2704e-06,3.088e-07)
(7.66076e-07,-3.1478e-06)
(3.99702e-06,0.00027035)
(0.000371913,1.89937e-05)
(-6.09074e-06,5.01928e-06)
(4.26841e-06,5.59494e-06)
(5.37568e-05,-7.66171e-06)
(-2.87284e-05,-0.000203879)
(1.24001e-06,3.08319e-07)
(7.78717e-07,-3.12829e-06)
(3.82602e-06,0.000266545)
(0.000370309,1.84941e-05)
(-5.9992e-06,4.92306e-06)
(4.23563e-06,5.56417e-06)
(5.2751e-05,-7.31059e-06)
(-2.78607e-05,-0.000203319)
(1.21004e-06,3.0769e-07)
(7.91332e-07,-3.1087e-06)
(3.66011e-06,0.000262739)
(0.000368701,1.8e-05)
(-5.90762e-06,4.82737e-06)
(4.203e-06,5.53372e-06)
(5.17503e-05,-6.9665e-06)
(-2.6991e-05,-0.00020276)
(1.18042e-06,3.06895e-07)
(8.03941e-07,-3.08912e-06)
(3.49929e-06,0.000258935)
(0.000367098,1.75121e-05)
(-5.81641e-06,4.73254e-06)
(4.1704e-06,5.50348e-06)
(5.07572e-05,-6.62978e-06)
(-2.61189e-05,-0.000202199)
(1.15122e-06,3.05953e-07)
(8.1653e-07,-3.06948e-06)
(3.34333e-06,0.000255124)
(0.000365492,1.70293e-05)
(-5.72539e-06,4.63844e-06)
(4.13782e-06,5.47344e-06)
(4.97711e-05,-6.30033e-06)
(-2.5244e-05,-0.000201634)
(1.1224e-06,3.04859e-07)
(8.29112e-07,-3.04983e-06)
(3.19258e-06,0.000251338)
(0.000363883,1.65547e-05)
(-5.63454e-06,4.54503e-06)
(4.10517e-06,5.44345e-06)
(4.87918e-05,-5.97808e-06)
(-2.4367e-05,-0.000201069)
(1.09395e-06,3.03613e-07)
(8.41673e-07,-3.03011e-06)
(3.04653e-06,0.000247545)
(0.000362277,1.60855e-05)
(-5.54395e-06,4.4524e-06)
(4.07271e-06,5.41387e-06)
(4.78199e-05,-5.66311e-06)
(-2.34873e-05,-0.000200502)
(1.06596e-06,3.02238e-07)
(8.54219e-07,-3.01035e-06)
(2.9051e-06,0.000243743)
(0.000360674,1.56215e-05)
(-5.45338e-06,4.36037e-06)
(4.04025e-06,5.38444e-06)
(4.68532e-05,-5.35514e-06)
(-2.26056e-05,-0.000199938)
(1.0382e-06,3.00679e-07)
(8.66756e-07,-2.99057e-06)
(2.76846e-06,0.000239955)
(0.000359065,1.51647e-05)
(-5.36357e-06,4.26949e-06)
(4.00772e-06,5.3551e-06)
(4.58987e-05,-5.05493e-06)
(-2.17207e-05,-0.000199367)
(1.01098e-06,2.99021e-07)
(8.79266e-07,-2.9707e-06)
(2.63651e-06,0.000236178)
(0.000357456,1.4715e-05)
(-5.27396e-06,4.17935e-06)
(3.97532e-06,5.32608e-06)
(4.49511e-05,-4.76184e-06)
(-2.08334e-05,-0.000198797)
(9.84105e-07,2.97216e-07)
(8.91772e-07,-2.95081e-06)
(2.50895e-06,0.000232395)
(0.000355852,1.4271e-05)
(-5.18421e-06,4.08966e-06)
(3.94295e-06,5.29722e-06)
(4.40069e-05,-4.4755e-06)
(-1.99434e-05,-0.000198226)
(9.57591e-07,2.95266e-07)
(9.04269e-07,-2.93089e-06)
(2.38588e-06,0.00022862)
(0.000354248,1.38338e-05)
(-5.095e-06,4.00097e-06)
(3.91063e-06,5.26859e-06)
(4.30731e-05,-4.19663e-06)
(-1.90507e-05,-0.000197652)
(9.31503e-07,2.93196e-07)
(9.16752e-07,-2.91091e-06)
(2.26709e-06,0.000224844)
(0.000352644,1.34027e-05)
(-5.00603e-06,3.91303e-06)
(3.87834e-06,5.24014e-06)
(4.21466e-05,-3.92485e-06)
(-1.8155e-05,-0.000197076)
(9.05769e-07,2.90987e-07)
(9.29218e-07,-2.89087e-06)
(2.15274e-06,0.000221091)
(0.00035104,1.29797e-05)
(-4.91749e-06,3.826e-06)
(3.846e-06,5.21179e-06)
(4.1228e-05,-3.66021e-06)
(-1.72563e-05,-0.000196496)
(8.80456e-07,2.88661e-07)
(9.41667e-07,-2.87077e-06)
(2.04249e-06,0.000217336)
(0.000349438,1.25627e-05)
(-4.82907e-06,3.73963e-06)
(3.81383e-06,5.18379e-06)
(4.03174e-05,-3.40269e-06)
(-1.63548e-05,-0.000195917)
(8.55514e-07,2.86208e-07)
(9.5411e-07,-2.85062e-06)
(1.93633e-06,0.000213585)
(0.000347837,1.21525e-05)
(-4.74107e-06,3.65416e-06)
(3.78171e-06,5.15601e-06)
(3.94146e-05,-3.15222e-06)
(-1.54505e-05,-0.000195337)
(8.30972e-07,2.83638e-07)
(9.66553e-07,-2.83046e-06)
(1.83428e-06,0.000209852)
(0.000346235,1.17499e-05)
(-4.65341e-06,3.56952e-06)
(3.74952e-06,5.12829e-06)
(3.852e-05,-2.90883e-06)
(-1.45427e-05,-0.000194751)
(8.0681e-07,2.80948e-07)
(9.78955e-07,-2.81015e-06)
(1.73609e-06,0.000206117)
(0.000344636,1.13536e-05)
(-4.56611e-06,3.48573e-06)
(3.71743e-06,5.10083e-06)
(3.76359e-05,-2.67262e-06)
(-1.3632e-05,-0.000194164)
(7.83064e-07,2.78154e-07)
(9.91369e-07,-2.78984e-06)
(1.64172e-06,0.000202387)
(0.00034304,1.0964e-05)
(-4.47922e-06,3.40281e-06)
(3.68543e-06,5.07363e-06)
(3.67561e-05,-2.44314e-06)
(-1.27181e-05,-0.000193576)
(7.5968e-07,2.7524e-07)
(1.00376e-06,-2.76945e-06)
(1.5512e-06,0.000198676)
(0.000341444,1.05823e-05)
(-4.39261e-06,3.32069e-06)
(3.65343e-06,5.04658e-06)
(3.58872e-05,-2.2208e-06)
(-1.1801e-05,-0.000192985)
(7.36687e-07,2.72219e-07)
(1.01615e-06,-2.749e-06)
(1.46434e-06,0.000194972)
(0.00033985,1.02073e-05)
(-4.30632e-06,3.23938e-06)
(3.6215e-06,5.01975e-06)
(3.50249e-05,-2.00528e-06)
(-1.08805e-05,-0.000192392)
(7.14087e-07,2.69096e-07)
(1.02852e-06,-2.72848e-06)
(1.38271e-06,0.000191352)
(0.000338289,9.84694e-06)
(-4.22233e-06,3.16068e-06)
(3.59019e-06,4.99357e-06)
(3.41898e-05,-1.80088e-06)
(-9.97504e-06,-0.000191808)
(6.9232e-07,2.65939e-07)
(1.04064e-06,-2.7083e-06)
(1.30289e-06,0.00018767)
(0.000336698,9.48641e-06)
(-4.13705e-06,3.08126e-06)
(3.55832e-06,4.9671e-06)
(3.33468e-05,-1.59913e-06)
(-9.04765e-06,-0.000191208)
(6.70521e-07,2.62631e-07)
(1.05298e-06,-2.68762e-06)
(1.22647e-06,0.000183995)
(0.000335111,9.13281e-06)
(-4.05196e-06,3.00255e-06)
(3.52654e-06,4.94087e-06)
(3.25105e-05,-1.40412e-06)
(-8.11677e-06,-0.000190607)
(6.49051e-07,2.59207e-07)
(1.06532e-06,-2.66687e-06)
(1.15346e-06,0.000180343)
(0.000333525,8.78719e-06)
(-3.96759e-06,2.92494e-06)
(3.49471e-06,4.91471e-06)
(3.16858e-05,-1.21602e-06)
(-7.18223e-06,-0.000190002)
(6.28038e-07,2.55719e-07)
(1.07765e-06,-2.64605e-06)
(1.08362e-06,0.000176692)
(0.00033195,8.44806e-06)
(-3.88352e-06,2.84812e-06)
(3.46326e-06,4.8892e-06)
(3.08689e-05,-1.03462e-06)
(-6.24433e-06,-0.000189405)
(6.0736e-07,2.52122e-07)
(1.09003e-06,-2.62529e-06)
(1.0566e-06,0.000175238)
(0.000331313,8.31472e-06)
(-3.85007e-06,2.81769e-06)
(3.4506e-06,4.87891e-06)
(3.0545e-05,-9.63945e-07)
(-5.86787e-06,-0.000189158)
(5.9922e-07,2.50669e-07)
(1.09493e-06,-2.61685e-06)
(1.03008e-06,0.000173787)
(0.00033068,8.18251e-06)
(-3.81661e-06,2.78734e-06)
(3.43787e-06,4.86856e-06)
(3.02217e-05,-8.94321e-07)
(-5.49084e-06,-0.000188912)
(5.91132e-07,2.49199e-07)
(1.09984e-06,-2.60842e-06)
(1.00401e-06,0.000172331)
(0.000330048,8.0511e-06)
(-3.78326e-06,2.75716e-06)
(3.42515e-06,4.85824e-06)
(2.99003e-05,-8.25778e-07)
(-5.11319e-06,-0.000188665)
(5.83098e-07,2.47713e-07)
(1.10475e-06,-2.59997e-06)
(9.78502e-07,0.000170889)
(0.000329416,7.92157e-06)
(-3.74997e-06,2.72711e-06)
(3.41242e-06,4.84792e-06)
(2.95802e-05,-7.58294e-07)
(-4.73494e-06,-0.000188418)
(5.75126e-07,2.46214e-07)
(1.10966e-06,-2.59151e-06)
(9.53438e-07,0.000169443)
(0.000328784,7.79281e-06)
(-3.71678e-06,2.69724e-06)
(3.39969e-06,4.83764e-06)
(2.92617e-05,-6.91878e-07)
(-4.35606e-06,-0.00018817)
(5.67217e-07,2.44702e-07)
(1.11456e-06,-2.58304e-06)
(9.28912e-07,0.000168009)
(0.000328153,7.66583e-06)
(-3.68367e-06,2.66751e-06)
(3.387e-06,4.82741e-06)
(2.8945e-05,-6.26525e-07)
(-3.97656e-06,-0.000187921)
(5.59374e-07,2.43181e-07)
(1.11946e-06,-2.57455e-06)
(9.04753e-07,0.000166559)
(0.000327525,7.53894e-06)
(-3.65064e-06,2.63792e-06)
(3.37453e-06,4.81751e-06)
(2.86297e-05,-5.62228e-07)
(-3.59656e-06,-0.000187679)
(5.51595e-07,2.41648e-07)
(1.12441e-06,-2.56615e-06)
(8.81118e-07,0.000165122)
(0.000326895,7.41382e-06)
(-3.61769e-06,2.60849e-06)
(3.36188e-06,4.80738e-06)
(2.83156e-05,-4.98976e-07)
(-3.21582e-06,-0.000187431)
(5.4387e-07,2.401e-07)
(1.12932e-06,-2.55766e-06)
(8.57944e-07,0.000163687)
(0.000326266,7.28988e-06)
(-3.58498e-06,2.57932e-06)
(3.3477e-06,4.79516e-06)
(2.80042e-05,-4.36793e-07)
(-2.83443e-06,-0.000187183)
(5.36226e-07,2.38549e-07)
(1.13423e-06,-2.54915e-06)
(8.3522e-07,0.000162252)
(0.000325642,7.16702e-06)
(-3.55204e-06,2.55007e-06)
(3.33669e-06,4.78734e-06)
(2.76923e-05,-3.75624e-07)
(-2.4524e-06,-0.000186935)
(5.28617e-07,2.36975e-07)
(1.13914e-06,-2.54064e-06)
(8.12951e-07,0.000160822)
(0.000325013,7.04542e-06)
(-3.51931e-06,2.52108e-06)
(3.32409e-06,4.77734e-06)
(2.73828e-05,-3.15513e-07)
(-2.0697e-06,-0.000186687)
(5.21082e-07,2.35395e-07)
(1.14405e-06,-2.53211e-06)
