2.970e-01 144.1 6.565e-01 2.169e-03
3.370e-01 144.1 4.665e-01 1.475e-03
3.670e-01 144.1 3.610e-01 1.475e-03
3.970e-01 144.1 2.362e-01 1.128e-03
4.070e-01 144.1 1.880e-01 1.475e-03
4.170e-01 144.1 1.421e-01 1.995e-03
4.270e-01 144.1 9.611e-02 2.255e-03
4.320e-01 144.1 7.885e-02 2.082e-03
4.370e-01 144.1 7.564e-02 1.822e-03
4.420e-01 144.1 1.037e-01 4.858e-03
4.480e-01 144.1 1.874e-01 5.378e-03
4.520e-01 144.1 3.261e-01 4.684e-03
4.570e-01 144.1 5.252e-01 3.296e-03
4.620e-01 144.1 7.095e-01 1.995e-03
4.670e-01 144.1 7.803e-01 1.388e-03
4.720e-01 144.1 8.065e-01 9.542e-04
4.770e-01 144.1 8.045e-01 1.301e-03
4.820e-01 144.1 7.462e-01 1.301e-03
4.870e-01 144.1 7.169e-01 9.542e-04
4.970e-01 144.1 6.369e-01 1.388e-03
5.070e-01 144.1 5.723e-01 1.388e-03
5.170e-01 144.1 5.328e-01 1.388e-03
5.370e-01 144.1 4.589e-01 1.388e-03
5.570e-01 144.1 4.120e-01 1.388e-03
5.770e-01 144.1 3.849e-01 1.388e-03
6.070e-01 144.1 3.433e-01 1.388e-03
6.370e-01 144.1 3.066e-01 1.388e-03
6.670e-01 144.1 2.903e-01 1.388e-03
6.970e-01 144.1 2.733e-01 1.388e-03
7.460e-01 144.1 2.431e-01 1.561e-03
7.960e-01 144.1 2.332e-01 1.648e-03
8.460e-01 144.1 2.117e-01 1.648e-03
8.960e-01 144.1 2.048e-01 1.561e-03
9.460e-01 144.1 1.934e-01 1.648e-03
9.960e-01 144.1 1.882e-01 1.561e-03
1.045e+00 144.1 1.834e-01 1.561e-03
1.145e+00 144.1 1.670e-01 1.648e-03
1.245e+00 144.1 1.574e-01 1.648e-03
1.345e+00 144.1 1.571e-01 1.648e-03
1.445e+00 144.1 1.451e-01 1.648e-03
1.545e+00 144.1 1.539e-01 1.648e-03
1.595e+00 144.1 1.482e-01 1.561e-03
1.614e+00 144.1 1.374e-01 1.561e-03
1.634e+00 144.1 1.291e-01 1.561e-03
1.654e+00 144.1 8.787e-02 1.995e-03
1.664e+00 144.1 5.699e-02 3.383e-03
1.674e+00 144.1 1.232e-02 9.542e-03
1.684e+00 144.1 4.251e-03 7.807e-03
1.694e+00 144.1 6.437e-02 7.373e-03
1.704e+00 144.1 2.182e-01 3.296e-03
1.714e+00 144.1 3.602e-01 2.342e-03
1.724e+00 144.1 5.134e-01 1.648e-03
1.734e+00 144.1 5.148e-01 1.475e-03
1.744e+00 144.1 4.242e-01 1.908e-03
1.754e+00 144.1 2.723e-01 2.429e-03
1.764e+00 144.1 1.847e-01 2.255e-03
1.774e+00 144.1 1.287e-01 1.822e-03
1.794e+00 144.1 8.692e-02 1.648e-03
1.894e+00 144.1 8.328e-02 1.648e-03
1.993e+00 144.1 8.779e-02 1.561e-03
